date,hour,PK_Qin,PK_Level,PK_Inlet,PK_F,PK_P,PK_ZM01,PK_ZM02,TotalFlow
2026-03-01,0,11500.0,4.64,11.13,8244.0,7.14,5644.75,2573.5,8218.25
2026-03-01,1,10929.0,5.0,10.16,7382.0,6.24,5147.58,2220.47,7368.05
2026-03-01,2,10392.0,5.38,10.5,6618.0,5.77,4684.22,1923.73,6607.95
2026-03-01,3,10363.0,5.79,10.67,6461.0,5.73,4616.38,1845.95,6462.33
2026-03-01,4,10564.0,6.2,11.02,6525.0,6.0,4642.97,1877.47,6520.43
2026-03-01,5,10100.0,6.48,16.29,8641.0,8.94,5935.08,2779.7,8714.78
2026-03-01,6,13741.0,6.61,17.57,12665.0,15.64,8625.17,4125.22,12750.38
2026-03-01,7,16150.0,6.58,16.31,18409.0,27.36,12229.27,6248.1,18477.37
2026-03-01,8,16118.0,6.21,16.14,20907.0,33.25,13771.9,7153.05,20924.95
2026-03-01,9,15917.0,5.72,15.9,21111.0,33.93,13859.48,7250.77,21110.25
2026-03-01,10,15440.0,5.24,15.94,20132.0,31.21,13244.67,6870.35,20115.02
2026-03-01,11,14756.0,4.79,16.35,18445.0,27.07,12207.53,6189.27,18396.8
2026-03-01,12,14692.0,4.55,16.25,16481.0,22.25,10986.5,5467.93,16454.43
2026-03-01,13,14673.0,4.47,16.2,14740.0,18.43,9858.22,4860.45,14718.67
2026-03-01,14,14275.0,4.52,15.7,13678.0,16.35,9157.98,4501.8,13659.78
2026-03-01,15,14759.0,4.65,15.41,13113.0,15.36,8823.43,4290.78,13114.22
2026-03-01,16,14910.0,4.79,15.61,14486.0,18.07,9667.22,4865.13,14532.35
2026-03-01,17,14944.0,4.71,15.67,16735.0,22.76,11059.73,5699.55,16759.28
2026-03-01,18,14905.0,4.5,15.58,17603.0,24.88,11629.32,5975.88,17605.2
2026-03-01,19,14832.0,4.22,15.52,17919.0,25.99,11859.18,6067.37,17926.55
2026-03-01,20,14772.0,3.92,15.45,17887.0,25.9,11857.78,6021.23,17879.02
2026-03-01,21,14730.0,3.69,15.41,16571.0,22.92,11014.85,5536.77,16551.62
2026-03-01,22,14751.0,3.63,15.43,14318.0,17.98,9470.88,4785.23,14256.12
2026-03-01,23,14789.0,3.89,15.47,10507.0,11.29,7014.42,3428.35,10442.77
2026-03-02,0,10556.0,4.33,9.85,7476.0,6.41,5221.83,2231.4,7453.23
2026-03-02,1,10366.0,4.69,9.6,6908.0,5.92,4910.07,1983.05,6893.12
2026-03-02,2,10526.0,5.09,10.15,6157.0,5.46,4454.9,1691.77,6146.67
2026-03-02,3,10761.0,5.57,10.78,5971.0,5.46,4377.68,1601.42,5979.1
2026-03-02,4,10981.0,6.1,11.46,5851.0,5.64,4298.1,1552.28,5850.38
2026-03-02,5,9974.0,6.42,12.09,9987.0,11.2,6921.25,3185.65,10106.9
2026-03-02,6,12570.0,6.14,15.49,16689.0,23.95,11242.0,5555.2,16797.2
2026-03-02,7,15121.0,5.67,17.55,20743.0,33.05,13667.13,7092.88,20760.02
2026-03-02,8,14673.0,5.08,16.9,20626.0,32.61,13579.55,7026.25,20605.8
2026-03-02,9,14562.0,4.55,16.76,19148.0,28.86,12619.03,6500.1,19119.13
2026-03-02,10,14485.0,4.18,16.66,17564.0,24.86,11581.77,5964.98,17546.75
2026-03-02,11,14479.0,3.96,16.64,15707.0,20.64,10459.32,5202.8,15662.12
2026-03-02,12,14246.0,3.97,16.31,13348.0,16.05,9005.5,4311.58,13317.08
2026-03-02,13,14017.0,4.13,16.02,12183.0,13.84,8277.05,3892.47,12169.52
2026-03-02,14,14006.0,4.37,16.01,11595.0,12.75,7934.27,3665.15,11599.42
2026-03-02,15,14006.0,4.62,16.0,11991.0,13.07,8128.7,3868.27,11996.97
2026-03-02,16,15360.0,4.83,15.3,13774.0,16.38,9208.85,4619.32,13828.17
2026-03-02,17,15313.0,4.87,14.63,16218.0,21.27,10766.93,5476.83,16243.77
2026-03-02,18,15247.0,4.72,14.57,17640.0,24.7,11656.72,5995.15,17651.87
2026-03-02,19,15187.0,4.48,14.48,17845.0,25.52,11810.12,6035.78,17845.9
2026-03-02,20,15104.0,4.21,14.41,18111.0,26.21,12011.53,6096.25,18107.78
2026-03-02,21,15030.0,3.98,14.35,16973.0,23.55,11298.27,5647.07,16945.33
2026-03-02,22,15000.0,3.93,14.31,14441.0,18.25,9690.22,4705.03,14395.25
2026-03-02,23,14480.0,4.2,14.62,10756.0,11.56,7322.72,3383.4,10706.12
2026-03-03,0,8807.0,4.45,9.83,7566.0,6.19,5271.27,2252.67,7523.93
2026-03-03,1,9856.0,4.68,9.71,7449.0,6.22,5219.77,2228.0,7447.77
2026-03-03,2,9721.0,4.95,10.01,7071.0,6.04,4964.7,2098.1,7062.8
2026-03-03,3,9450.0,5.24,10.16,6745.0,5.8,4790.48,1947.78,6738.27
2026-03-03,4,9036.0,5.52,9.83,6310.0,5.47,4553.8,1747.6,6301.4
2026-03-03,5,13319.0,5.9,10.08,9567.0,10.22,6642.4,3029.3,9671.7
2026-03-03,6,14819.0,6.14,14.15,14231.0,18.29,9663.38,4653.8,14317.18
2026-03-03,7,15248.0,5.95,15.46,19560.0,29.83,12968.37,6649.4,19617.77
2026-03-03,8,15236.0,5.43,15.44,20841.0,33.19,13689.67,7152.53,20842.2
2026-03-03,9,15186.0,4.9,15.42,20381.0,32.08,13415.17,6948.23,20363.4
2026-03-03,10,15141.0,4.41,15.36,19627.0,30.29,12924.95,6687.62,19612.57
2026-03-03,11,15306.0,4.07,15.54,17559.0,25.18,11651.12,5867.83,17518.95
2026-03-03,12,15948.0,3.99,16.32,15801.0,20.92,10541.92,5231.2,15773.12
2026-03-03,13,16131.0,4.13,16.54,13942.0,17.21,9380.73,4532.83,13913.57
2026-03-03,14,16204.0,4.43,16.63,12906.0,15.07,8729.05,4173.67,12902.72
2026-03-03,15,16281.0,4.79,16.75,13046.0,15.09,8770.37,4278.32,13048.68
2026-03-03,16,16345.0,5.1,16.82,14383.0,17.66,9609.43,4814.02,14423.45
2026-03-03,17,16333.0,5.17,16.78,16931.0,22.94,11196.75,5769.45,16966.2
2026-03-03,18,15863.0,5.06,17.04,17999.0,25.59,11872.7,6134.35,18007.05
2026-03-03,19,15585.0,4.83,17.43,18165.0,26.51,12004.48,6158.68,18163.17
2026-03-03,20,14194.0,4.54,17.93,18026.0,26.31,11942.85,6077.62,18020.47
2026-03-03,21,13068.0,4.16,17.79,16902.0,23.7,11242.1,5632.65,16874.75
2026-03-03,22,13034.0,3.91,17.91,14117.0,17.89,9476.73,4571.3,14048.03
2026-03-03,23,13113.0,4.04,18.05,9894.0,10.7,6749.55,3085.25,9834.8
2026-03-04,0,9997.0,4.38,9.91,7393.0,6.19,5115.62,2256.0,7371.62
2026-03-04,1,10234.0,4.71,9.35,7014.0,5.85,4930.03,2072.87,7002.9
2026-03-04,2,10251.0,5.09,9.38,6316.0,5.38,4531.93,1773.73,6305.67
2026-03-04,3,10063.0,5.5,9.51,6017.0,5.21,4377.25,1640.58,6017.83
2026-03-04,4,9922.0,5.93,9.6,5776.0,5.25,4250.47,1524.67,5775.13
2026-03-04,5,10230.0,6.17,10.65,10319.0,11.38,7143.72,3313.68,10457.4
2026-03-04,6,14617.0,6.04,13.57,17222.0,24.88,11539.52,5789.23,17328.75
2026-03-04,7,15538.0,5.58,14.41,21382.0,34.52,14047.75,7342.7,21390.45
2026-03-04,8,15760.0,5.05,15.64,20673.0,32.77,13587.87,7067.88,20655.75
2026-03-04,9,15335.0,4.62,15.9,18848.0,28.1,12419.05,6388.45,18807.5
2026-03-04,10,15262.0,4.37,15.85,17341.0,24.29,11459.57,5870.65,17330.22
2026-03-04,11,15349.0,4.26,15.93,15391.0,19.83,10244.92,5096.95,15341.87
2026-03-04,12,15456.0,4.41,16.02,12957.0,15.13,8781.23,4136.05,12917.28
2026-03-04,13,14945.0,4.74,16.51,11537.0,12.83,7917.4,3616.93,11534.33
2026-03-04,14,14437.0,5.1,17.3,11161.0,12.3,7690.63,3458.87,11149.5
2026-03-04,15,14446.0,5.45,18.39,11338.0,12.44,7748.8,3606.13,11354.93
2026-03-04,16,13970.0,5.65,17.63,13849.0,16.8,9302.25,4611.33,13913.58
2026-03-04,17,13706.0,5.48,17.2,16793.0,22.79,11133.1,5683.98,16817.08
2026-03-04,18,13514.0,5.11,16.89,17765.0,25.22,11743.28,6033.62,17776.9
2026-03-04,19,13436.0,4.67,16.79,18120.0,26.4,12014.43,6110.52,18124.95
2026-03-04,20,13345.0,4.19,16.68,18454.0,27.31,12215.83,6239.63,18455.47
2026-03-04,21,13304.0,3.75,16.59,17078.0,23.95,11349.72,5689.85,17039.57
2026-03-04,22,14550.0,3.56,15.82,14016.0,17.51,9390.6,4555.98,13946.58
2026-03-04,23,16380.0,3.93,16.36,11367.0,11.84,7557.2,3778.98,11336.18
2026-03-05,0,10818.0,4.35,11.25,8266.0,6.81,5571.84,2656.67,8228.52
2026-03-05,1,10556.0,4.69,16.44,6721.0,5.59,4691.65,2000.33,6691.98
2026-03-05,2,10181.0,5.12,16.02,5968.0,5.01,4239.42,1729.4,5968.82
2026-03-05,3,10085.0,5.55,13.14,6051.0,5.0,4313.92,1740.12,6054.03
